"Date","volume","carbon_day"
2013-05-10,"1000",6.09770792355834
2013-05-11,"5",3.44221189932846
2013-05-11,"10",3.73805214748036
2013-05-11,"15",4.32947670409174
2013-05-11,"20",4.47592732495802
2013-05-11,"25",4.49796770122979
2013-05-11,"35",4.33924494098298
2013-05-11,"1000",5.60763700257633
2013-05-12,"5",3.45968658941795
2013-05-12,"10",3.76551177445047
2013-05-12,"15",4.33051585785777
2013-05-12,"20",4.50335748597948
2013-05-12,"25",4.50634810506235
2013-05-12,"35",4.36329976163806
2013-05-12,"1000",5.63524349397472
2013-05-13,"5",2.6777462912088
2013-05-13,"10",2.86976472413069
2013-05-13,"15",3.34554531154104
2013-05-13,"20",3.45589377879752
2013-05-13,"25",3.45717823852756
2013-05-13,"35",3.36354708039368
2013-05-13,"1000",4.31752408239405
2013-05-14,"5",3.38602985272366
2013-05-14,"10",3.66452367100486
2013-05-14,"15",4.31333488365959
2013-05-14,"20",4.44728695330264
2013-05-14,"25",4.40990643146489
2013-05-14,"35",4.31548962089508
2013-05-14,"1000",5.50911038892523
2013-05-15,"5",3.23210828538778
2013-05-15,"10",3.53952333173156
2013-05-15,"15",4.11722344390188
2013-05-15,"20",4.22301194601425
2013-05-15,"25",4.16742898152396
2013-05-15,"35",4.13418070587538
2013-05-15,"1000",5.24552320098138
2013-05-16,"5",3.7051017911562
2013-05-16,"10",4.04687492409556
2013-05-16,"15",4.60386565079155
2013-05-16,"20",4.79569696111926
2013-05-16,"25",4.81170138628083
2013-05-16,"35",4.61251561917399
2013-05-16,"1000",6.01943944848373
2013-05-17,"5",3.84720792772733
2013-05-17,"10",4.18276400000214
2013-05-17,"15",4.86870493886071
2013-05-17,"20",5.03129411252698
2013-05-17,"25",4.94811972011406
2013-05-17,"35",4.87243861369386
2013-05-17,"1000",6.19412162828114
2013-05-18,"5",3.51967315985152
2013-05-18,"10",3.85835492509194
2013-05-18,"15",4.50426175128626
2013-05-18,"20",4.60094770555692
2013-05-18,"25",4.51574352238257
2013-05-18,"35",4.49473635137641
2013-05-18,"1000",5.67298857496875
2013-05-19,"5",3.41917064126465
2013-05-19,"10",3.72579705128047
2013-05-19,"15",4.3838783174214
2013-05-19,"20",4.48344269831699
2013-05-19,"25",4.3686889742116
2013-05-19,"35",4.371664652555
2013-05-19,"1000",5.49938797546434
2013-05-20,"5",3.10890501635398
2013-05-20,"10",3.37292350073938
2013-05-20,"15",3.98082019070325
2013-05-20,"20",4.06238312313688
2013-05-20,"25",4.00693284165144
2013-05-20,"35",3.97894116241232
2013-05-20,"1000",5.04012511568737
2013-05-21,"5",3.37972275090917
2013-05-21,"10",3.68639109738124
2013-05-21,"15",4.24090706412164
2013-05-21,"20",4.39028863409096
2013-05-21,"25",4.42373665821719
2013-05-21,"35",4.23353491019591
2013-05-21,"1000",5.53698375838342
