"Date","volume","leafmass","leafmass_SE"
2013-04-09,35,6.3161850160634,0.623370971925233
2013-04-09,5,1.95753540372671,0.180022742573047
2013-04-10,10,2.53721946169772,0.0881960412953172
2013-04-10,1000,17.4952734728336,0.993446606667529
2013-04-10,15,2.97674023070098,0.171421063461426
2013-04-10,20,2.06496011100833,0.123495279029175
2013-04-10,25,3.74238227080745,0.310197337452861
2013-04-10,35,6.35017235382309,0.632456151180631
2013-04-10,5,1.91588571428572,0.183368724826629
2013-04-11,10,2.54033954451346,0.0906673029525408
2013-04-11,1000,17.8610208526805,1.01379362987653
2013-04-11,15,2.98700550133097,0.170792223667106
2013-04-11,20,2.02311721950575,0.122449140066495
2013-04-11,25,3.69988054658385,0.313887958354567
2013-04-11,35,6.38415969158278,0.636143566471194
2013-04-11,5,1.87423602484472,0.185939060379718
2013-04-12,10,2.4972149068323,0.0939159419510752
2013-04-12,1000,18.2299932099138,1.03562424845055
2013-04-12,15,2.93963094942325,0.170639324201639
2013-04-12,20,1.98126186335404,0.121660936046833
2013-04-12,25,3.65713538385093,0.317238536734603
2013-04-12,35,6.41814702934247,0.635867448265921
2013-04-12,5,1.83258633540373,0.187733403013259
2013-04-13,10,2.4539768115942,0.0972708623996659
2013-04-13,1000,18.6021905445336,1.0582177454812
2013-04-13,15,2.94969881100266,0.170893994858125
2013-04-13,20,1.9815547826087,0.121492443696264
2013-04-13,25,3.6141467826087,0.320257535705712
2013-04-13,35,6.45213436710216,0.633094253756644
2013-04-13,5,1.79093664596273,0.188751406508196
2013-04-14,10,2.41062525879917,0.100057665570426
2013-04-14,1000,18.8913509799192,1.08083470840862
2013-04-14,15,2.90173203194321,0.171486864050028
2013-04-14,20,1.98184770186335,0.122305653588738
2013-04-14,25,3.57091474285714,0.322953521855577
2013-04-14,35,6.48612170486186,0.629322666858033
2013-04-14,5,1.70763726708075,0.188992724645475
2013-04-15,10,2.36716024844721,0.101598649898833
2013-04-15,1000,19.1826614002291,1.10271702902151
2013-04-15,15,2.91160248447205,0.172347558811168
2013-04-15,20,1.98214062111801,0.124462770146068
2013-04-15,25,3.52743926459627,0.325335165246829
2013-04-15,35,6.44601689440994,0.62608359820759
2013-04-15,5,1.66598757763975,0.188457011206039
2013-04-16,10,2.27711014492754,0.101385367972814
2013-04-16,1000,19.4761218054634,1.12321030787104
2013-04-16,15,2.86304347826087,0.17342755013334
2013-04-16,20,1.98243354037267,0.128209709614646
2013-04-16,25,3.48372034782609,0.327410929432367
2013-04-16,35,6.47961801242236,0.62461346510458
2013-04-16,5,1.66598757763975,0.187172022188977
2013-04-17,10,2.23336149068323,0.0995979826478425
2013-04-17,1000,19.6838578303081,1.14213709400866
2013-04-17,15,2.81408965394854,0.174769306458968
2013-04-17,20,1.98272645962733,0.133326456283241
2013-04-17,25,3.43975799254658,0.329188135696105
2013-04-17,35,6.43835454272864,0.624860477244672
2013-04-17,5,1.62433788819876,0.185277922465949
2013-04-18,10,2.14291428571429,0.0965905450884725
2013-04-18,1000,19.892668847615,1.1594402181122
2013-04-18,15,2.76474101153505,0.176438838257934
2013-04-18,20,2.02521128056033,0.139476327556367
2013-04-18,25,3.44779146335404,0.330673882847787
2013-04-18,35,6.39631863354037,0.626441077259465
2013-04-18,5,1.58268819875777,0.182942979126756
2013-04-19,10,2.09888198757764,0.0927188590662295
2013-04-19,1000,20.1025548573841,1.17506189469591
2013-04-19,15,2.77401923691216,0.178503007059919
2013-04-19,20,2.06770856614246,0.1463224415495
2013-04-19,25,3.40346395031056,0.33187535575635
2013-04-19,35,6.35351028485757,0.628963272257044
2013-04-19,5,1.58268819875777,0.180335459261201
2013-04-20,10,2.05473623188406,0.0883404809596076
2013-04-20,1000,20.3135158596153,1.18894372211052
2013-04-20,15,2.72407836734694,0.181029525454403
2013-04-20,20,2.11021831637373,0.153527717089079
2013-04-20,25,3.35889299875776,0.332799825349917
2013-04-20,35,6.38595274362819,0.632026633821973
2013-04-20,5,1.54103850931677,0.177623629959086
2013-04-21,10,1.96372173913043,0.0838147197540709
2013-04-21,1000,20.4355275040704,1.20102668254319
2013-04-21,15,2.67374267968057,0.184086957090667
2013-04-21,20,2.11052993260209,0.160754873712507
2013-04-21,25,3.3666830310559,0.333454648615804
2013-04-21,35,6.34198573570358,0.635222298015297
2013-04-21,5,1.54103850931677,0.174975758310214
2013-04-22,10,1.91929233954451,0.079502637042053
2013-04-22,1000,20.5575391485256,1.2112511420175
2013-04-22,15,2.68262608695652,0.187744716677788
2013-04-22,20,2.15305837980706,0.167666431668151
2013-04-22,25,3.32174692173913,0.333847268600517
2013-04-22,35,6.29724628828443,0.638132965374544
2013-04-22,5,1.49938881987578,0.172560111404387
2013-04-23,10,1.87474948240166,0.0757135527184079
2013-04-23,1000,20.7706501356811,1.21957373417993
2013-04-23,15,2.63169817213842,0.192023165872867
2013-04-23,20,2.15337622835998,0.173991306262428
2013-04-23,25,3.32941523478261,0.333969267147791
2013-04-23,35,6.25173440137074,0.640432645898002
2013-04-23,5,1.49938881987578,0.170503980343108
2013-04-24,10,1.87701863354037,0.0725440440811307
2013-04-24,1000,20.8931992763674,1.22601880858885
2013-04-24,15,2.6403841703638,0.196742583265634
2013-04-24,20,2.15369407691291,0.179724669538213
2013-04-24,25,3.33708354782609,0.333748229274698
2013-04-24,35,6.28301820089955,0.642189887004168
2013-04-24,5,1.45773913043478,0.168770752274682
2013-04-25,10,1.83230559006211,0.0700375222701473
2013-04-25,1000,21.0157484170536,1.2306291739822
2013-04-25,15,2.58886402839397,0.201670570773672
2013-04-25,20,2.15401192546584,0.184928304848547
2013-04-25,25,3.29166056149068,0.33309507074099
2013-04-25,35,6.23634765474406,0.643575526340454
2013-04-25,5,1.45773913043478,0.167282838359115
2013-04-26,10,1.83451801242236,0.0682375970754552
2013-04-26,1000,21.1382975577399,1.23344941372349
2013-04-26,15,2.59735261756877,0.206571628334175
2013-04-26,20,2.15432977401877,0.18966403216884
2013-04-26,25,3.2992071552795,0.331919911851553
2013-04-26,35,6.18890466909403,0.644763945050561
2013-04-26,5,1.45773913043478,0.165962649756412
2013-04-27,10,1.83673043478261,0.0671880769371238
2013-04-27,1000,21.2608466984261,1.23452588580177
2013-04-27,15,2.60584120674357,0.211207153903952
2013-04-27,20,2.15464762257169,0.193993708096866
2013-04-27,25,3.25341901118012,0.330132077456408
2013-04-27,35,6.21941602912829,0.645933067774476
2013-04-27,5,1.41608944099379,0.16473259762658
2013-04-28,10,1.83894285714286,0.0669329689452941
2013-04-28,1000,21.3833958391123,1.23390672283171
2013-04-28,15,2.55353142857143,0.215335443459423
2013-04-28,20,2.15496547112462,0.197979225852764
2013-04-28,25,3.26084388571428,0.327640096950711
2013-04-28,35,6.17081438423645,0.647264362648473
2013-04-28,5,1.41608944099379,0.163515093129623
2013-04-29,10,1.79394616977226,0.0675164788401788
2013-04-29,1000,21.5059449797986,1.23164183205349
2013-04-29,15,2.56182260869565,0.218711690996622
2013-04-29,20,2.15528331967755,0.201682515279036
2013-04-29,25,3.21469058385093,0.324351704274753
2013-04-29,35,6.12144029985008,0.648942841305114
2013-04-29,5,1.3744397515528,0.162232547425547
2013-04-30,10,1.79610186335404,0.0689373022957485
2013-04-30,1000,21.6284941204848,1.22782468259983
2013-04-30,15,2.57011378881988,0.221146606507004
2013-04-30,20,2.15560116823047,0.205150219098009
2013-04-30,25,3.22199373913043,0.320250329271996
2013-04-30,35,6.15117922038981,0.651066308153229
2013-04-30,5,1.3744397515528,0.160814790497502
2013-05-01,10,1.79825755693582,0.0710110598915102
2013-05-01,1000,21.7510432611711,1.22271956146224
2013-05-01,15,2.51701437444543,0.222683782716311
2013-05-01,20,2.1559190167834,0.208367703608023
2013-05-01,25,3.1754752795031,0.315625958800685
2013-05-01,35,6.10064647676162,0.653369598219725
2013-05-01,5,1.3744397515528,0.159221327621203
2013-05-02,10,1.8004132505176,0.0735066552227109
2013-05-02,1000,21.8735924018573,1.2166395264801
2013-05-02,15,2.52510814551908,0.223426488577197
2013-05-02,20,2.15623686533633,0.211304998277742
2013-05-02,25,3.12871338136646,0.310848089975346
2013-05-02,35,6.12999917755408,0.655490686812898
2013-05-02,5,1.3327900621118,0.157419082895512
2013-05-03,10,1.75513291925466,0.0761918738968317
2013-05-03,1000,21.9961415425436,1.20990509261511
2013-05-03,15,2.4714165039929,0.223479429496276
2013-05-03,20,2.15655471388926,0.213932114969656
2013-05-03,25,3.0817080447205,0.306289585568121
2013-05-03,35,6.07830777468409,0.657060562742916
2013-05-03,5,1.3327900621118,0.155374980419288
2013-05-04,10,1.75723188405797,0.0788333835335881
2013-05-04,1000,22.1186906832298,1.20284423195128
2013-05-04,15,2.47931286601597,0.222948747334127
2013-05-04,20,2.15687256244218,0.216219047940081
2013-05-04,25,3.08864604223602,0.30232667400877
2013-05-04,35,6.02584393231955,0.657703228321819
2013-05-04,5,1.29114037267081,0.153055944291392
2013-05-05,10,1.75933084886128,0.0811967337649296
2013-05-05,1000,22.2412398239161,1.19579237369497
2013-05-05,15,2.42502899733807,0.221942020405288
2013-05-05,20,2.15719041099511,0.218135773839156
2013-05-05,25,3.04127554782609,0.299338949384671
2013-05-05,35,6.05442419361748,0.657035699363518
2013-05-05,5,1.29114037267081,0.150428898610685
2013-05-06,10,1.71382360248447,0.0830463562350401
2013-05-06,1000,22.3637889646023,1.18909240417482
2013-05-06,15,2.43272795031056,0.220568263478265
2013-05-06,20,2.15750825954804,0.219652251710843
2013-05-06,25,3.04809182608696,0.297709371440821
2013-05-06,35,6.0830044549154,0.654668005183798
2013-05-06,5,1.24949068322981,0.147460767476025
2013-05-07,10,1.71586583850932,0.0842011404027674
2013-05-07,1000,22.4863381052885,1.18305239930396
2013-05-07,15,2.37785185448092,0.218919438796572
2013-05-07,20,2.15782610810097,0.22077087567765
2013-05-07,25,3.05490810434782,0.297706026484007
2013-05-07,35,6.02899573356179,0.650351640934309
2013-05-07,5,1.24949068322981,0.144161681169824
2013-05-08,10,1.71790807453416,0.0847016901227143
2013-05-08,1000,22.6088872459748,1.17781697912276
2013-05-08,15,2.38535339840284,0.217014522516055
2013-05-08,20,2.15814395665389,0.221623871237123
2013-05-08,25,3.06172438260869,0.299125299522977
2013-05-08,35,6.05718977511244,0.644430478393559
2013-05-08,5,1.20784099378882,0.140714594708697
2013-05-09,10,1.71995031055901,0.0846445222920983
2013-05-09,1000,22.731436386661,1.17349088543621
2013-05-09,15,2.39285494232476,0.214854155046531
2013-05-09,20,2.15846180520682,0.222376004131774
2013-05-09,25,3.06854066086956,0.301642898054262
2013-05-09,35,6.0853838166631,0.637405128095676
2013-05-09,5,1.20784099378882,0.137345669292807
2013-05-10,10,1.67415942028985,0.0841266233417726
2013-05-10,1000,22.8539855273473,1.17018078864092
2013-05-10,15,2.40035648624667,0.212439013374284
2013-05-10,20,2.15877965375975,0.223192137224948
2013-05-10,25,3.07535693913043,0.304931563514911
2013-05-10,35,6.02983021632041,0.629785875443652
2013-05-10,5,1.20784099378882,0.134281066122321
2013-05-11,10,1.67614492753623,0.0832454492362255
2013-05-11,1000,22.8757603931737,1.16799528772515
2013-05-11,15,2.40785803016859,0.209769811062063
2013-05-11,20,2.15909750231267,0.224237230500824
2013-05-11,25,3.13721202484472,0.308661071282492
2013-05-11,35,6.0576380381238,0.622092680709358
2013-05-11,5,1.16619130434783,0.131746946397403
2013-05-12,10,1.67813043478261,0.0820989254735803
2013-05-12,1000,22.9977720376289,1.16704491026872
2013-05-12,15,2.35179748003549,0.206847298249079
2013-05-12,20,2.1594153508656,0.225676341064411
2013-05-12,25,3.14415002236025,0.31249823067509
2013-05-12,35,6.08544585992718,0.614855179033529
2013-05-12,5,1.16619130434783,0.129969471318219
2013-05-13,10,1.68011594202899,0.0807854470855958
2013-05-13,1000,23.1197836820841,1.16744211244311
2013-05-13,15,2.35910161490683,0.203672261651012
2013-05-13,20,2.15973319941853,0.227674623141552
2013-05-13,25,3.20637026583851,0.316106884951307
2013-05-13,35,6.11325368173056,0.608612680425774
2013-05-13,5,1.16619130434783,0.129174802084932
2013-05-14,10,1.68210144927536,0.0793928183423691
2013-05-14,1000,23.2417953265392,1.16930993954285
2013-05-14,15,2.36640574977817,0.200249254285641
2013-05-14,20,2.16005104797145,0.23039091633943
2013-05-14,25,3.21342998260869,0.319171612464206
2013-05-14,35,6.14106150353395,0.603883910837065
2013-05-14,5,1.16619130434783,0.129580572361482
2013-05-15,10,1.68408695652174,0.0779649674242463
2013-05-15,1000,23.3638069709944,1.172808371299
2013-05-15,15,2.37370988464951,0.196597876746956
2013-05-15,20,2.16036889652438,0.233958502880258
2013-05-15,25,3.22048969937888,0.321469246683475
2013-05-15,35,6.16886932533733,0.601075139234649
2013-05-15,5,1.16619130434783,0.131370305666896
2013-05-16,10,1.63789896480331,0.076534944533869
2013-05-16,1000,23.5892803714648,1.17810897679326
2013-05-16,15,2.44536574977817,0.192741749198359
2013-05-16,20,2.16068674507731,0.238504329611059
2013-05-16,25,3.22754941614907,0.322798501714184
2013-05-16,35,6.11061218676376,0.600569036135081
2013-05-16,5,1.20784099378882,0.134718997983979
2013-05-17,10,1.63982774327122,0.0751359560809217
2013-05-17,1000,23.711829512151,1.18538634485635
2013-05-17,15,2.45286729370009,0.188704804671329
2013-05-17,20,2.20337723272103,0.2441554178562
2013-05-17,25,3.29037825590062,0.322956375282928
2013-05-17,35,6.13803378881988,0.602754658496089
2013-05-17,5,1.24949068322981,0.139801645295531
2013-05-18,10,1.64175652173913,0.0738013646821317
2013-05-18,1000,23.9389154013146,1.19481808406797
2013-05-18,15,2.460368837622,0.184511289065419
2013-05-18,20,2.20370131359852,0.251038863417391
2013-05-18,25,3.29755969192546,0.321738148737827
2013-05-18,35,6.16545539087599,0.608027449716576
2013-05-18,5,1.29114037267081,0.146793243584355
2013-05-19,10,1.64368530020704,0.0725646891612693
2013-05-19,1000,24.1670762829404,1.20658482275682
2013-05-19,15,2.46787038154392,0.180185761148262
2013-05-19,20,2.24641049821594,0.259281836573687
2013-05-19,25,3.24872856645963,0.318937387048524
2013-05-19,35,6.19287699293211,0.616789239636618
2013-05-19,5,1.3327900621118,0.155868788833253
2013-05-20,10,1.64561407867495,0.0714596045491479
2013-05-20,1000,24.3963121570283,1.22087020900057
2013-05-20,15,2.47537192546584,0.175753092555565
2013-05-20,20,2.246740811418,0.269011582081487
2013-05-20,25,3.25578828322981,0.314345938806186
2013-05-20,35,6.13268875562219,0.629448244537463
2013-05-20,5,1.3744397515528,0.167203277025028
2013-05-21,10,1.64754285714286,0.0705199420836236
2013-05-21,1000,24.6266230235784,1.23786091062591
2013-05-21,15,2.48287346938775,0.171238467791113
2013-05-21,20,2.28946869300912,0.280355419174533
2013-05-21,25,3.206592,0.307753936223505
2013-05-21,35,6.15972413793103,0.646419067141535
2013-05-21,5,1.45773913043478,0.180971704142481
